Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,month_name,week_type,week_of_year,lag_1,lag_2,lag_4,lag_52,rolling_4_mean,rolling_4_std,rolling_8_mean,pct_change_1w,pct_change_4w,pre_holiday,post_holiday,is_november,is_december,is_q4,is_summer,quarter,store_tier
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,2010,8,31,Aug,Normal,31,432451.91,452021.2,471713.59,,455787.185,17675.269567401312,455710.8325,8.091311239670574,-0.9053480948047365,0,0,0,0,0,1,3,Low
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,2010,8,32,Aug,Normal,32,467442.94,432451.91,466962.04,,454719.52249999996,16481.222632451387,455677.30250000005,0.6404760332886728,0.7441204428522807,0,0,0,0,0,1,3,Low
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,2010,8,33,Aug,Normal,33,470436.8,467442.94,452021.2,,455588.21249999997,17407.15548647628,453770.0625,-6.905688500559471,-3.112973462306634,0,0,0,0,0,1,3,Low
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,2010,8,34,Aug,Normal,34,437949.9,470436.8,432451.91,,452070.38749999995,19646.147248600522,454153.81625,-5.913728944794839,-4.717560387234732,0,0,0,0,0,1,3,Low
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,2010,9,35,Sep,Normal,35,412050.73,437949.9,467442.94,,446970.0925,27510.904479207762,451378.63875,4.670230774739803,-7.733241195171326,1,0,0,0,0,0,3,Low
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,2010,9,36,Sep,Holiday,36,431294.45,412050.73,470436.8,,437932.97000000003,24293.068603354077,446326.24625,0.7366034967526192,-7.645111947024552,0,0,0,0,0,0,3,Low
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,2010,9,37,Sep,Normal,37,434471.38,431294.45,437949.9,,428941.615,11583.973529793975,442264.91375,4.6545827713669,3.8233391536337757,0,1,0,0,0,0,3,Low
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,2010,9,38,Sep,Normal,38,454694.21,434471.38,412050.73,,433127.6925,17459.66112181331,442599.04,-7.773492431319939,1.7711071644018306,0,0,0,0,0,0,3,Low
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,2010,10,39,Oct,Normal,39,419348.59,454694.21,431294.45,,434952.15750000003,14683.66356193027,440961.12500000006,0.6726814080858068,-2.115719318901521,0,0,0,0,1,0,4,Low
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,2010,10,40,Oct,Normal,40,422169.47,419348.59,434471.38,,432670.9125,16083.447882495817,435301.94125,5.254321208968515,2.274080746124163,0,0,0,0,1,0,4,Low
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476,2010,10,41,Oct,Normal,41,444351.61,422169.47,454694.21,,435140.97000000003,17173.857672070473,432041.2925,2.015642522370964,-0.304833439598895,0,0,0,0,1,0,4,Low
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476,2010,10,42,Oct,Normal,42,453308.15,444351.61,419348.59,,434794.45499999996,16653.939534891844,433961.07375000004,-6.254432001718923,1.3372430797966794,0,0,0,0,1,0,4,Low
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476,2010,10,43,Oct,Normal,43,424956.3,453308.15,422169.47,,436196.3825,15082.153376759301,435574.27,-7.601261588544517,-6.991317965271138,0,0,0,0,1,0,4,Low
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476,2010,11,44,Nov,Normal,44,392654.26,424956.3,444351.61,,428817.58,26856.34191785746,430744.24624999997,3.363292174647481,-8.662338367582379,0,0,1,0,1,0,4,Low
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476,2010,11,45,Nov,Normal,45,405860.37,392654.26,453308.15,,419194.77,26325.67072513956,427167.87,4.91411122500085,-6.067252485974506,0,0,1,0,1,0,4,Low
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,2010,11,46,Nov,Normal,46,425804.8,405860.37,424956.3,,412318.9325,16020.65389485593,423556.69375000003,-3.332299213160572,-3.139285145319637,1,0,1,0,1,0,4,Low
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476,2010,11,47,Nov,Holiday,47,411615.71,425804.8,392654.26,,408983.78500000003,13739.028141559775,422590.08375,-0.6618357690963861,4.135248653611945,0,0,1,0,1,0,4,Low
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,12,48,Dec,Normal,48,408891.49,411615.71,405860.37,,413043.0925,8826.586825171797,420930.33625,-11.892005871777855,-11.23398177555497,0,1,0,1,1,0,4,Low
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49,Dec,Normal,49,360266.09,408891.49,425804.8,,401644.52249999996,28564.76152616652,410419.64625000005,12.290621079547059,-4.99284413891059,0,0,0,1,1,0,4,Low
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50,Dec,Normal,50,404545.03,360266.09,411615.71,,396329.58,24218.011774349656,404324.25625,1.4014929314543734,-0.3403684470643764,0,0,0,1,1,0,4,Low
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51,Dec,Normal,51,410214.7,404545.03,408891.49,,395979.3275,23931.6830630449,402481.55625,2.895773847207339,3.2287539170844592,1,0,0,1,1,0,4,Low
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52,Dec,Holiday,52,422093.59,410214.7,360266.09,,399279.85250000004,27017.483642264506,406161.47250000003,-14.874175179964233,-0.2652039774267978,0,0,0,1,1,0,4,Low
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,2011,1,1,Jan,Normal,1,359310.65,422093.59,404545.03,,399040.99250000005,27477.67903081391,400342.7575,7.054953700927036,-4.915442911262568,0,1,0,0,0,0,1,Low
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,1,2,Jan,Normal,2,384659.85,359310.65,410214.7,,394069.6975,27944.80434509603,395199.63875,6.717072239278421,0.06899557719408644,0,0,0,0,0,0,1,Low
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,1,3,Jan,Normal,3,410497.73,384659.85,422093.59,,394140.45499999996,27999.61540960826,395059.89125,-2.7543830753948395,-5.425938830295918,0,0,0,0,0,0,1,Low
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,1,4,Jan,Normal,4,399191.05,410497.73,359310.65,,388414.82,22097.771819581107,393847.33625000005,-6.767919771748387,3.5800413931510233,0,0,0,0,0,0,1,Low
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,2,5,Feb,Normal,5,372174.12,399191.05,384659.85,467546.74,391630.6875,16735.939055036553,395335.83999999997,12.184506542260376,8.54309333297978,1,0,0,0,0,0,1,Low
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2011,2,6,Feb,Holiday,6,417521.7,372174.12,410497.73,469563.7,399846.15,19933.653492104033,396957.92375,-3.837046074491457,-2.191615042548467,0,0,0,0,0,0,1,Low
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2011,2,7,Feb,Normal,7,401501.2,417521.7,399191.05,470281.03,397597.0175,18806.91602067079,395868.73624999996,6.394459095016414,7.010172196996911,0,1,0,0,0,0,1,Low
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,2011,2,8,Feb,Normal,8,427175.03,401501.2,372174.12,447519.44,404593.0125,24066.86775288583,396503.91625,-10.97807378862946,2.1778300973748443,0,0,0,0,0,0,1,Low
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,2011,3,9,Mar,Normal,9,380279.44,427175.03,417521.7,480203.43,406619.3425,20505.150036151786,399125.015,5.864213958030451,-3.5787026159358915,0,0,0,0,0,0,1,Low
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,2011,3,10,Mar,Normal,10,402579.84,380279.44,401501.2,441434.2,402883.8775,19174.85263168133,401365.01375000004,1.2238417105039368,1.49578133265853,0,0,0,0,0,0,1,Low
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,2011,3,11,Mar,Normal,11,407506.78,402579.84,427175.03,428851.99,404385.2725,19265.405982498687,400991.145,5.866268040988154,0.9919095692461077,0,0,0,0,0,0,1,Low
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,2011,3,12,Mar,Normal,12,431412.22,407506.78,380279.44,404438.51,405444.57,20976.66959979118,405018.79125,-9.429542816381042,2.7486576713166455,0,0,0,0,0,0,1,Low
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,2011,4,13,Apr,Normal,13,390732.02,431412.22,402579.84,435972.82,408057.715,17087.258946535854,407338.52875000006,-1.2949821721803145,-4.1998451785365205,0,0,0,0,0,0,2,Low
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,2011,4,14,Apr,Normal,14,385672.11,390732.02,407506.78,453016.91,403830.7825,20620.08420755589,403357.33,11.16375773192415,5.207479001944448,0,0,0,0,0,0,2,Low
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,2011,4,15,Apr,Normal,15,428727.61,385672.11,431412.22,483699.56,409135.99,24285.261467624125,406760.63125000003,-3.205081660124476,-3.807421124974164,0,0,0,0,0,0,2,Low
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,2011,4,16,Apr,Normal,16,414986.54,428727.61,390732.02,434116.8,405029.57,20329.531434808596,405237.07,-9.738103794884534,-4.135135891857555,0,0,0,0,0,0,2,Low
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,2011,4,17,Apr,Normal,17,374574.72,414986.54,385672.11,457899.64,400990.245,25150.764811261153,404523.98,-9.041170744250959,-11.658434414663787,0,0,0,0,0,0,2,Low
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,2011,5,18,May,Normal,18,340708.78,374574.72,428727.61,489372.02,389749.41250000003,39964.4317415286,396790.09750000003,15.465589116899192,-8.239779565398175,0,0,0,0,0,0,2,Low
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,2011,5,19,May,Normal,19,393401.4,340708.78,414986.54,476733.74,380917.86,31482.901536019144,395026.925,0.4868437173838114,-4.739886262335147,0,0,0,0,0,0,2,Low
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,2011,5,20,May,Normal,20,395316.65,393401.4,374574.72,474917.98,376000.3875,25320.895986969015,390514.97874999995,-4.8399706918491825,0.42947906361647803,0,0,0,0,0,0,2,Low
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,2011,5,21,May,Normal,21,376183.44,395316.65,340708.78,447050.42,376402.5675,25303.473451526443,388696.40625,-7.317770287814895,2.3323202883119176,0,0,0,0,0,0,2,Low
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,2011,6,22,Jun,Normal,22,348655.2,376183.44,393401.4,471088.88,378389.1725,21609.26379678485,384069.2925,7.184390194094337,-5.006959812547695,0,0,0,0,0,1,2,Low
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,2011,6,23,Jun,Normal,23,373703.95,348655.2,395316.65,467711.18,373464.81000000006,19152.61337045363,377191.335,0.12793281954872615,-5.346248380886576,0,0,0,0,0,1,2,Low
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,2011,6,24,Jun,Normal,24,374182.04,373703.95,376183.44,485694.72,368181.1575,13061.53856785276,372090.7725,5.468784658932324,4.907661538742913,0,0,0,0,0,1,2,Low
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,2011,6,25,Jun,Normal,25,394645.25,374182.04,348655.2,434879.87,372796.61,18822.977348604523,374599.58875000005,-8.776314930941142,3.2567246953437046,0,0,0,0,0,1,2,Low
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,2011,7,26,Jul,Normal,26,360009.94,394645.25,373703.95,434252.15,375635.29500000004,14275.528613471552,377012.23375,-1.5941698720874142,-5.200153758075077,0,0,0,0,0,1,3,Low
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,2011,7,27,Jul,Normal,27,354270.77,360009.94,374182.04,471713.59,370777.0,17978.439544082037,372120.905,6.5469273685774265,0.877268187430924,0,0,0,0,0,1,3,Low
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,2011,7,28,Jul,Normal,28,377464.62,354270.77,394645.25,466962.04,371597.645,18258.4135521074,369889.40125,2.1636094000015094,-2.284018368395413,0,0,0,0,0,1,3,Low
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,2011,7,29,Jul,Normal,29,385631.48,377464.62,360009.94,452021.2,369344.2025,14669.167352958542,371070.40625,-6.306557234383458,0.3615094627664961,0,0,0,0,0,1,3,Low
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,2011,7,30,Jul,Normal,30,361311.41,385631.48,354270.77,432451.91,369669.57,14405.175636742964,372652.4325,-1.9236397765572844,0.02549180108761817,0,0,0,0,0,1,3,Low
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,2011,8,31,Aug,Normal,31,354361.08,361311.41,377464.62,467442.94,369692.14749999996,14373.030775753983,370234.57375,7.522459859305086,0.941314711826502,0,0,0,0,0,1,3,Low
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,2011,8,32,Aug,Normal,32,381017.75,354361.08,385631.48,470436.8,370580.43,15104.676991667608,371089.0375,-0.21759091275931342,-1.4113967044391607,0,0,0,0,0,1,3,Low
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177,2011,8,33,Aug,Normal,33,380188.69,381017.75,361311.41,437949.9,369219.7325,13451.54717801283,369281.96749999997,-1.8204407921761145,3.3091039112216336,0,0,0,0,0,1,3,Low
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177,2011,8,34,Aug,Normal,34,373267.58,380188.69,354361.08,412050.73,372208.775,12395.407332273488,370939.1725,-7.582597985070116,-2.651781059026004,0,0,0,0,0,1,3,Low
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177,2011,9,35,Sep,Normal,35,344964.2,373267.58,381017.75,431294.45,369859.555,16956.706445955617,369775.85125,1.5398960239932036,-8.068248788934385,1,0,0,0,0,0,3,Low
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,9,36,Sep,Holiday,36,350276.29,344964.2,380188.69,434471.38,362174.19,17178.759095195073,366377.31000000006,0.7663521844427645,-7.1617201448049395,0,0,0,0,0,0,3,Low
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177,2011,9,37,Sep,Normal,37,352960.64,350276.29,373267.58,454694.21,355367.1775,12387.559738222866,362293.45499999996,-2.791393397292119,-8.079849849268994,0,1,0,0,0,0,3,Low
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177,2011,9,38,Sep,Normal,38,343108.12,352960.64,344964.2,419348.59,347827.3125,4575.905486258867,360018.04375,-6.033955127613999,-6.539539465254663,0,0,0,0,0,0,3,Low
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177,2011,9,39,Sep,Normal,39,322405.13,343108.12,350276.29,422169.47,342187.54500000004,13828.458254832656,356023.55,-2.324640429883984,-10.0965783324929,0,0,0,0,0,0,3,Low
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716,2011,10,40,Oct,Normal,40,314910.37,322405.13,352960.64,444351.61,333346.065,17697.534471040053,347760.1275,9.91631364822949,-1.9330115675220916,0,0,0,0,1,0,4,Low
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716,2011,10,41,Oct,Normal,41,346137.87,314910.37,343108.12,453308.15,331640.3725,15350.020132127167,343503.775,-1.1731972580752315,-0.3005262597690739,0,0,0,0,1,0,4,Low
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716,2011,10,42,Oct,Normal,42,342076.99,346137.87,322405.13,424956.3,331382.58999999997,15099.85981191495,339604.95125,-3.930007101617672,1.9317961845086051,0,0,0,0,1,0,4,Low
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,2011,10,43,Oct,Normal,43,328633.34,342076.99,314910.37,392654.26,332939.6425,14157.250634431417,337563.59375,-6.828135575045435,-2.7679494962328466,0,0,0,0,1,0,4,Low
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,11,44,Nov,Normal,44,306193.81,328633.34,346137.87,405860.37,330760.5025,18005.309598918564,332053.28374999994,2.349263690209802,-9.461767358769501,0,0,1,0,1,0,4,Low
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,45,Nov,Normal,45,313387.11,306193.81,342076.99,425804.8,322572.8125,16018.653572666795,327106.5925,4.822090481002861,-3.969302349158299,0,0,1,0,1,0,4,Low
36,2011-11-18,332901.94,0,66.28,3.26,216.9395861,7.716,2011,11,46,Nov,Normal,46,328498.92,313387.11,328633.34,411615.71,319178.295,11231.007683524502,325280.4425,1.3403453502982554,1.2988943848484702,1,0,1,0,1,0,4,Low
36,2011-11-25,332811.55,1,66.41,3.181,217.1812533,7.716,2011,11,47,Nov,Holiday,47,332901.94,328498.92,306193.81,408891.49,320245.44499999995,12553.776595194477,326592.54375,-0.02715213975623687,8.693101927827996,0,0,1,0,1,0,4,Low
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,2011,12,48,Dec,Normal,48,332811.55,332901.94,313387.11,360266.09,326899.88,9239.849357124356,328830.19125,-11.856872154827558,-6.393562262340646,0,1,0,1,1,0,4,Low
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,2011,12,49,Dec,Normal,49,293350.51,332811.55,328498.92,404545.03,321890.73,19137.427446943308,322231.77125,6.459119501786437,-4.931690490793694,0,0,0,1,1,0,4,Low
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,2011,12,50,Dec,Normal,50,312298.37,293350.51,332901.94,410214.7,317840.5925,18986.434877555217,318509.44375000003,9.351809937400567,2.5839380809856483,0,0,0,1,1,0,4,Low
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,2011,12,51,Dec,Normal,51,341503.92,312298.37,332811.55,422093.59,319991.0875,21572.08453036264,320118.26625,-4.755863417321815,-2.2682776484169387,1,0,0,1,1,0,4,Low
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,2011,12,52,Dec,Holiday,52,325262.46,341503.92,293350.51,359310.65,318103.815,20373.51558861128,322501.84750000003,-11.63283337400819,-2.0198669502909827,0,0,0,1,1,0,4,Low
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,2012,1,1,Jan,Normal,1,287425.22,325262.46,312298.37,384659.85,316622.4925,22839.390167523725,319256.61124999996,14.627317672401908,5.497771249974837,0,1,0,0,0,0,1,Low
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,2012,1,2,Jan,Normal,2,329467.82,287425.22,341503.92,410497.73,320914.855,23363.219880364384,319377.72375,-1.059733238894156,-4.546823357108154,0,0,0,0,0,0,1,Low
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,2012,1,3,Jan,Normal,3,325976.34,329467.82,325262.46,399191.05,317032.96,19823.830164742507,318512.02375,1.5187820073076397,1.74159354264245,0,0,0,0,0,0,1,Low
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,2012,1,4,Jan,Normal,4,330927.21,325976.34,287425.22,372174.12,318449.1475,20786.661523466904,318276.48125,-8.908989381683064,4.87769305699759,0,0,0,0,0,0,1,Low
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2012,2,5,Feb,Normal,5,301444.94,330927.21,329467.82,417521.7,321954.0775,13829.63906291764,319288.285,3.164070360577287,-5.610547943650468,1,0,0,0,0,0,1,Low
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,2,6,Feb,Holiday,6,310982.87,301444.94,325976.34,401501.2,317332.84,13567.909116218087,319123.8475,7.961541418664009,2.995787976513875,0,0,0,0,0,0,1,Low
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,2,7,Feb,Normal,7,335741.9,310982.87,330927.21,427175.03,319774.23,16254.295131472789,318403.595,-2.8072665342038117,-1.3932006376870754,0,1,0,0,0,0,1,Low
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2012,2,8,Feb,Normal,8,326316.73,335741.9,301444.94,380279.44,318621.61,15337.400285740083,318535.37875,-3.9980420249982163,3.9229419475410587,0,0,0,0,0,0,1,Low
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,2012,3,9,Mar,Normal,9,313270.45,326316.73,310982.87,402579.84,321577.98750000005,11609.533323117577,321766.03250000003,0.6787330244521828,1.4193225498240425,0,0,0,0,0,0,1,Low
36,2012-03-09,318674.93,0,63.19,3.647,219.7437314,7.244,2012,3,10,Mar,Normal,10,315396.72,313270.45,335741.9,407506.78,322681.44999999995,10415.130452917307,320007.145,1.0393925466314347,-5.0833601644596715,0,0,0,0,0,0,1,Low
36,2012-03-16,335345.82,0,67.48,3.779,219.8956335,7.244,2012,3,11,Mar,Normal,11,318674.93,315396.72,326316.73,431412.22,318414.7075,5717.846596885136,319094.46875,5.2313151837830585,2.7669712184232864,0,0,0,0,0,0,1,Low
36,2012-03-23,317872.51,0,69.18,3.845,219.9705599,7.244,2012,3,12,Mar,Normal,12,335345.82,318674.93,313270.45,390732.02,320671.98,10031.962311476567,319646.79500000004,-5.2105346057392365,1.4690373764905118,0,0,0,0,0,0,1,Low
36,2012-03-30,304144.9,0,70.48,3.891,220.0454862,7.244,2012,3,13,Mar,Normal,13,317872.51,335345.82,315396.72,385672.11,321822.495,9122.873274280775,321700.24125,-4.318589864848644,-3.5675133210009147,0,0,0,0,0,0,1,Low
36,2012-04-06,331026.11,0,73.95,3.934,220.1204125,6.989,2012,4,14,Apr,Normal,14,304144.9,317872.51,318674.93,428727.61,319009.54000000004,12770.230585768051,320845.495,8.838290564793283,3.8757928024021115,0,0,0,0,0,0,2,Low
36,2012-04-13,339407.94,0,72.54,3.919,220.1953389,6.989,2012,4,15,Apr,Normal,15,331026.11,304144.9,335345.82,414986.54,322097.335,14087.63579059971,320256.02125,2.5320751888725734,1.2113226877257688,0,0,0,0,0,0,2,Low
36,2012-04-20,323915.32,0,70.87,3.918,220.2483937,6.989,2012,4,16,Apr,Normal,16,339407.94,331026.11,317872.51,374574.72,323112.865,15442.300481177856,321892.42250000004,-4.564601523464651,1.9010168573557973,0,0,0,0,0,0,2,Low
36,2012-04-27,308389.82,0,70.06,3.888,220.3014485,6.989,2012,4,17,Apr,Normal,17,323915.32,339407.94,304144.9,340708.78,324623.5675,15049.337280867583,323223.03125,-4.793073695927685,1.395690014858042,0,0,0,0,0,0,2,Low
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,2012,5,18,May,Normal,18,308389.82,323915.32,331026.11,393401.4,325684.7975,13154.233243162105,322347.16875,1.3222550601702743,-5.606382529764787,0,0,0,0,0,0,2,Low
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,2012,5,19,May,Normal,19,312467.52,308389.82,339407.94,395316.65,321045.15,13894.399905943617,321571.2425,5.776862824014484,-2.6191490982797827,0,0,0,0,0,0,2,Low
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,2012,5,20,May,Normal,20,330518.34,312467.52,323915.32,376183.44,318822.75,10197.321076159486,320967.80750000005,-1.7297708804903333,0.27346962162826394,0,0,0,0,0,0,2,Low
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,2012,5,21,May,Normal,21,324801.13,330518.34,308389.82,348655.2,319044.2025,10353.206665430349,321833.885,-5.758280459184373,-0.7431017016061081,0,0,0,0,0,0,2,Low
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,2012,6,22,Jun,Normal,22,306098.17,324801.13,312467.52,373703.95,318471.29,11170.461656760346,322078.04375,-0.030264800341650577,-2.068051745026167,0,0,0,0,0,1,2,Low
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,2012,6,23,Jun,Normal,23,306005.53,306098.17,330518.34,374182.04,316855.7925,12691.837670331453,318950.47125000006,10.544858454028594,2.3463266819021333,0,0,0,0,0,1,2,Low
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,2012,6,24,Jun,Normal,24,338273.38,306005.53,324801.13,394645.25,318794.5525,15708.393925224958,318808.65125,-1.5154902227304978,2.5694953709058943,0,0,0,0,0,1,2,Low
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,2012,6,25,Jun,Normal,25,333146.88,338273.38,306098.17,360009.94,320880.99,17250.684670163657,319962.59625,-8.025250003842144,0.10220250581700618,0,0,0,0,0,1,2,Low
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,2012,6,26,Jun,Normal,26,306411.01,333146.88,306005.53,354270.77,320959.2,17161.803048241152,319715.24500000005,-4.8564116543984515,-4.7303393504032565,0,0,0,0,0,1,2,Low
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,2012,7,27,Jul,Normal,27,291530.43,306411.01,338273.38,377464.62,317340.42500000005,22163.337435513924,317098.10875,5.161883100848175,-9.369489848713485,0,0,0,0,0,1,3,Low
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,2012,7,28,Jul,Normal,28,306578.89,291530.43,333146.88,385631.48,309416.8025,17321.734278794876,314105.6775,-2.6882085716991244,-10.448685576764227,0,0,0,0,0,1,3,Low
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,2012,7,29,Jul,Normal,29,298337.41,306578.89,306411.01,361311.41,300714.435,7230.467824153505,310797.7125,1.6599125131508075,-1.018716657733687,0,0,0,0,0,1,3,Low
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,2012,7,30,Jul,Normal,30,303289.55,298337.41,291530.43,354361.08,299934.07,6546.840644363178,310446.635,-7.796549534924624,-4.077447421183445,0,0,0,0,0,1,3,Low
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,2012,8,31,Aug,Normal,31,279643.43,303289.55,306578.89,381017.75,296962.32,12032.554195155424,307151.3725,9.063878239513802,-0.518274431745791,0,0,0,0,0,1,3,Low
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,2012,8,32,Aug,Normal,32,304989.97,279643.43,298337.41,380188.69,296565.08999999997,11628.709596569694,302990.94625,-1.9811995784648095,0.20449999884359915,0,0,0,0,0,1,3,Low
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,2012,8,33,Aug,Normal,33,298947.51,304989.97,303289.55,373267.58,296717.615,11663.653115777468,298716.025,5.238280793842365,3.7316386271798674,0,0,0,0,0,1,3,Low
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,Aug,Normal,34,314607.22,298947.51,279643.43,344964.2,299547.0325,14752.939095539894,299740.55125,-10.191015323805974,1.0377930209195307,0,0,0,0,0,1,3,Low
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,Aug,Normal,35,282545.55,314607.22,304989.97,350276.29,300272.5625,13462.776774825312,298617.44125,0.03607559913789693,-7.3256474630952635,1,0,0,0,0,1,3,Low
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,Sep,Holiday,36,282647.48,282545.55,298947.51,352960.64,294686.94,15355.042171081312,295626.015,3.920463044637801,-1.7457713563160282,0,0,0,0,0,0,3,Low
